"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/18/2022","AQS","040213001","1","0.036","ppm","33","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/19/2022","AQS","040213001","1","0.04","ppm","37","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/20/2022","AQS","040213001","1","0.043","ppm","40","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/21/2022","AQS","040213001","1","0.042","ppm","39","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/22/2022","AQS","040213001","1","0.03","ppm","28","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/23/2022","AQS","040213001","1","0.04","ppm","37","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/24/2022","AQS","040213001","1","0.038","ppm","35","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/25/2022","AQS","040213001","1","0.038","ppm","35","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/26/2022","AQS","040213001","1","0.045","ppm","42","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/27/2022","AQS","040213001","1","0.046","ppm","43","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/28/2022","AQS","040213001","1","0.042","ppm","39","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/29/2022","AQS","040213001","1","0.045","ppm","42","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/30/2022","AQS","040213001","1","0.047","ppm","44","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"10/31/2022","AQS","040213001","1","0.044","ppm","41","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/01/2022","AQS","040213001","1","0.039","ppm","36","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/02/2022","AQS","040213001","1","0.039","ppm","36","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/03/2022","AQS","040213001","1","0.037","ppm","34","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/04/2022","AQS","040213001","1","0.038","ppm","35","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/05/2022","AQS","040213001","1","0.038","ppm","35","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/06/2022","AQS","040213001","1","0.036","ppm","33","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/07/2022","AQS","040213001","1","0.04","ppm","37","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/08/2022","AQS","040213001","1","0.041","ppm","38","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/09/2022","AQS","040213001","1","0.031","ppm","29","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/10/2022","AQS","040213001","1","0.041","ppm","38","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/11/2022","AQS","040213001","1","0.037","ppm","34","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/12/2022","AQS","040213001","1","0.037","ppm","34","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/13/2022","AQS","040213001","1","0.044","ppm","41","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/14/2022","AQS","040213001","1","0.04","ppm","37","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/15/2022","AQS","040213001","1","0.039","ppm","36","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/16/2022","AQS","040213001","1","0.04","ppm","37","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/17/2022","AQS","040213001","1","0.041","ppm","38","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/18/2022","AQS","040213001","1","0.043","ppm","40","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/19/2022","AQS","040213001","1","0.04","ppm","37","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/20/2022","AQS","040213001","1","0.036","ppm","33","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/21/2022","AQS","040213001","1","0.039","ppm","36","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/22/2022","AQS","040213001","1","0.039","ppm","36","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/23/2022","AQS","040213001","1","0.038","ppm","35","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/24/2022","AQS","040213001","1","0.039","ppm","36","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/25/2022","AQS","040213001","1","0.037","ppm","34","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/26/2022","AQS","040213001","1","0.04","ppm","37","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/27/2022","AQS","040213001","1","0.042","ppm","39","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/28/2022","AQS","040213001","1","0.037","ppm","34","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/29/2022","AQS","040213001","1","0.042","ppm","39","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"11/30/2022","AQS","040213001","1","0.032","ppm","30","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/01/2022","AQS","040213001","1","0.035","ppm","32","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/02/2022","AQS","040213001","1","0.035","ppm","32","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/03/2022","AQS","040213001","1","0.023","ppm","21","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/04/2022","AQS","040213001","1","0.015","ppm","14","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/05/2022","AQS","040213001","1","0.024","ppm","22","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/06/2022","AQS","040213001","1","0.022","ppm","20","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/07/2022","AQS","040213001","1","0.031","ppm","29","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/08/2022","AQS","040213001","1","0.036","ppm","33","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/09/2022","AQS","040213001","1","0.032","ppm","30","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/10/2022","AQS","040213001","1","0.033","ppm","31","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/11/2022","AQS","040213001","1","0.037","ppm","34","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/12/2022","AQS","040213001","1","0.038","ppm","35","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/13/2022","AQS","040213001","1","0.033","ppm","31","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/14/2022","AQS","040213001","1","0.031","ppm","29","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/15/2022","AQS","040213001","1","0.027","ppm","25","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/16/2022","AQS","040213001","1","0.039","ppm","36","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/17/2022","AQS","040213001","1","0.038","ppm","35","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/18/2022","AQS","040213001","1","0.028","ppm","26","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/19/2022","AQS","040213001","1","0.03","ppm","28","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/20/2022","AQS","040213001","1","0.023","ppm","21","A J MAINTENANCE YARD","13","76.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/21/2022","AQS","040213001","1","0.022","ppm","20","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/22/2022","AQS","040213001","1","0.027","ppm","25","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/23/2022","AQS","040213001","1","0.029","ppm","27","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/24/2022","AQS","040213001","1","0.032","ppm","30","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/25/2022","AQS","040213001","1","0.035","ppm","32","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/26/2022","AQS","040213001","1","0.029","ppm","27","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/27/2022","AQS","040213001","1","0.029","ppm","27","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/28/2022","AQS","040213001","1","0.029","ppm","27","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/29/2022","AQS","040213001","1","0.031","ppm","29","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"12/30/2022","AQS","040213001","1","0.03","ppm","28","A J MAINTENANCE YARD","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","33.4214","-111.5436"
"01/01/2022","AQS","040213003","1","0.043","ppm","40","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/02/2022","AQS","040213003","1","0.042","ppm","39","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/03/2022","AQS","040213003","1","0.037","ppm","34","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/04/2022","AQS","040213003","1","0.027","ppm","25","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/05/2022","AQS","040213003","1","0.031","ppm","29","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/06/2022","AQS","040213003","1","0.025","ppm","23","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/07/2022","AQS","040213003","1","0.031","ppm","29","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/08/2022","AQS","040213003","1","0.037","ppm","34","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/09/2022","AQS","040213003","1","0.04","ppm","37","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/10/2022","AQS","040213003","1","0.041","ppm","38","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/11/2022","AQS","040213003","1","0.041","ppm","38","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/12/2022","AQS","040213003","1","0.036","ppm","33","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/13/2022","AQS","040213003","1","0.033","ppm","31","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/14/2022","AQS","040213003","1","0.024","ppm","22","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/15/2022","AQS","040213003","1","0.043","ppm","40","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/16/2022","AQS","040213003","1","0.045","ppm","42","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/17/2022","AQS","040213003","1","0.033","ppm","31","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/18/2022","AQS","040213003","1","0.042","ppm","39","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/19/2022","AQS","040213003","1","0.04","ppm","37","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/20/2022","AQS","040213003","1","0.04","ppm","37","CASA GRANDE AIRPORT","14","82.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/21/2022","AQS","040213003","1","0.043","ppm","40","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/22/2022","AQS","040213003","1","0.04","ppm","37","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/23/2022","AQS","040213003","1","0.042","ppm","39","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/24/2022","AQS","040213003","1","0.039","ppm","36","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/25/2022","AQS","040213003","1","0.042","ppm","39","CASA GRANDE AIRPORT","15","88.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/26/2022","AQS","040213003","1","0.045","ppm","42","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/27/2022","AQS","040213003","1","0.047","ppm","44","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/28/2022","AQS","040213003","1","0.047","ppm","44","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/29/2022","AQS","040213003","1","0.048","ppm","44","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/30/2022","AQS","040213003","1","0.046","ppm","43","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"01/31/2022","AQS","040213003","1","0.044","ppm","41","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/01/2022","AQS","040213003","1","0.034","ppm","31","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/02/2022","AQS","040213003","1","0.043","ppm","40","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/03/2022","AQS","040213003","1","0.044","ppm","41","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/04/2022","AQS","040213003","1","0.045","ppm","42","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/05/2022","AQS","040213003","1","0.049","ppm","45","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/06/2022","AQS","040213003","1","0.046","ppm","43","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/07/2022","AQS","040213003","1","0.045","ppm","42","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/08/2022","AQS","040213003","1","0.046","ppm","43","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/09/2022","AQS","040213003","1","0.047","ppm","44","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/10/2022","AQS","040213003","1","0.05","ppm","46","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/11/2022","AQS","040213003","1","0.046","ppm","43","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/12/2022","AQS","040213003","1","0.049","ppm","45","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/13/2022","AQS","040213003","1","0.046","ppm","43","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/14/2022","AQS","040213003","1","0.048","ppm","44","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/15/2022","AQS","040213003","1","0.055","ppm","51","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/16/2022","AQS","040213003","1","0.048","ppm","44","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/17/2022","AQS","040213003","1","0.046","ppm","43","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/18/2022","AQS","040213003","1","0.044","ppm","41","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
"02/19/2022","AQS","040213003","1","0.045","ppm","42","CASA GRANDE AIRPORT","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","021","Pinal","32.9543610008617","-111.76225"
