,site_id,date,ke_oz,vprps_def,bnid,ndvi,spf_hmdty,down_srad_moving_wkly_average,max_surf_temp_moving_wkly_average,vprps_def_moving_wkly_average,wdsp_moving_wkly_average,Spring,Summer,Winter
31413,40137021,2021-08-21,462.0894092319795,2.845353364944458,34.3623161315918,0.3008375,0.0113914003595709,272.363780430385,308.5650111607143,2.0539776938302174,3.0065811361585344,False,True,False
31414,40137021,2021-08-22,459.25479911011917,3.032055139541626,34.452152252197266,0.2946828125,0.0110544310882687,271.96654183524,308.82017735072543,2.1850621700286865,3.156196560178484,False,True,False
31415,40137021,2021-08-23,479.88383049073514,3.6687517166137695,43.635379791259766,0.288528125,0.0082441065460443,273.13461521693637,309.1954781668527,2.4484008891241893,3.2587789808000838,False,True,False
31416,40137021,2021-08-24,470.3288822238556,3.572328329086304,41.39584732055664,0.2823734375,0.0095416335389018,278.18305533272877,310.08201817103793,2.744746685028076,3.195857286453247,False,True,False
31417,40137021,2021-08-25,465.8475189995763,4.051333427429199,40.42056655883789,0.27621875,0.0108886677771806,290.1439993722098,311.2637372698103,3.0889812707901,3.0038266522543773,False,True,False
31418,40137021,2021-08-26,467.1644949193654,4.517987251281738,41.33626556396485,0.2700640625,0.0098739163950085,290.13301740373885,312.42724609375,3.4586593082972934,2.750480447496687,False,True,False
31419,40137021,2021-08-27,459.73445636125336,4.880885124206543,43.404579162597656,0.263909375,0.0091687589883804,289.42630876813615,313.5606035505022,3.795527764729091,2.692627191543579,False,True,False
31420,40137021,2021-08-28,437.4877219037512,3.90885591506958,47.37331008911133,0.2577546875,0.0111504113301634,287.10582188197543,314.0062997000558,3.9474567004612515,2.7281386171068465,False,True,False
31421,40137021,2021-08-29,424.92798234769964,4.164872169494629,44.4753303527832,0.2516,0.0112834842875599,283.9080156598772,314.5167977469308,4.109287704740252,2.726880039487566,False,True,False
31422,40137021,2021-08-30,399.3335659242346,3.6321520805358887,47.43386459350586,0.2511390625,0.0113901188597083,277.79350716727123,314.54966953822543,4.104059185300555,2.651010887963431,False,True,False
31423,40137021,2021-08-31,392.15780789380153,2.282982110977173,0.0,0.250678125,0.0129436170682311,272.90000043596535,314.0632803780692,3.9198668684278215,2.7791900634765625,False,True,False
31424,40137021,2021-09-01,363.16420763035944,1.7313157320022583,0.0,0.2502171875,0.0133653078228235,264.6705409458705,312.78981236049106,3.5884357690811157,2.933138813291277,False,False,False
31425,40137021,2021-09-02,372.9790156421228,1.856064319610596,0.0,0.24975625,0.0138540156185626,258.08394949776783,311.5187683105469,3.2081610645566667,2.9357305594852994,False,False,False
31426,40137021,2021-09-03,433.9521693344842,2.788469076156616,36.92446517944336,0.2492953125,0.012105475179851,257.08673095703125,310.59298270089283,2.90924448626382,2.949004684175764,False,False,False
31427,40137021,2021-09-04,393.03990651312745,3.438507080078125,43.11014175415039,0.248834375,0.0113154146820306,253.27583966936385,310.4728437151228,2.842051795550755,2.9630743776048933,False,False,False
31428,40137021,2021-09-05,429.42487007841487,3.746795177459717,47.573368072509766,0.2483734375,0.0107759358361363,254.26832362583704,310.3099452427455,2.782326510974339,3.100277900695801,False,False,False
31429,40137021,2021-09-06,421.7489398493944,3.1680150032043457,47.577266693115234,0.2479125,0.0116457948461174,257.1847120012556,310.1746564592634,2.7160212142126903,3.1508432115827287,False,False,False
31430,40137021,2021-09-07,417.3177362923285,3.250288248062134,46.5632209777832,0.2474515625,0.0125005273148417,259.7755323137556,310.5438014439174,2.8542078052248274,3.045121397290911,False,False,False
31431,40137021,2021-09-08,419.2610992290811,3.5302207469940186,39.27007675170898,0.246990625,0.0120968325063586,265.9556666782924,311.5685076032366,3.111194235937936,2.7732974801744734,False,False,False
31432,40137021,2021-09-09,429.1174026665948,4.319161891937256,47.50786590576172,0.2465296875,0.0094516342505812,270.8705531529018,312.71741158621654,3.4630653176988875,2.7915399415152415,False,False,False
